text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00258,Unknown,About two feet at each side and three in the middle.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00259,Unknown,So we can put aside all idea of the man having been drowned in crossing.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00260,Unknown,"No, a child could not be drowned in it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00262,Unknown,"Then you can go home. You’ve had enough. We can send for you if we want you. The butler had better wait outside. Tell him to warn Mr. Cecil Barker, Mrs. Douglas, and the housekeeper that we may want a word with them presently. Now, gentlemen, perhaps you will allow me to give you the views I have formed first, and then you will be able to arrive at your own.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00263,Unknown,"Is it suicide, or is it murder—that’s our first question, gentlemen, is it not? If it were suicide, then we have to believe that this man began by taking off his wedding ring and concealing it; that he then came down here in his dressing gown, trampled mud into a corner behind the curtain in order to give the idea someone had waited for him, opened the window, put blood on the—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00265,Unknown,"Well, let’s hear the argument.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00266,Unknown,"There are considerable difficulties both ways, and yet one or the other it must be. We will suppose first that some person or persons inside the house did the crime. They got this man down here at a time when everything was still and yet no one was asleep. They then did the deed with the queerest and noisiest weapon in the world so as to tell everyone what had happened—a weapon that was never seen in the house before. That does not seem a very likely start, does it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00267,Unknown,"No, it does not.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00268,Unknown,"Well, then, everyone is agreed that after the alarm was given only a minute at the most had passed before the whole household—not Mr. Cecil Barker alone, though he claims to have been the first, but Ames and all of them were on the spot. Do you tell me that in that time the guilty person managed to make footmarks in the corner, open the window, mark the sill with blood, take the wedding ring off the dead man’s finger, and all the rest of it? It’s impossible!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00270,Unknown,"Well, then, we are driven back to the theory that it was done by someone from outside. We are still faced with some big difficulties; but anyhow they have ceased to be impossibilities. The man got into the house between four-thirty and six; that is to say, between dusk and the time when the bridge was raised. There had been some visitors, and the door was open; so there was nothing to prevent him. He may have been a common burglar, or he may have had some private grudge against Mr. Douglas. Since Mr. Douglas has spent most of his life in America, and this shotgun seems to be an American weapon, it would seem that the private grudge is the more likely theory. He slipped into this room because it was the first he came to, and he hid behind the curtain. There he remained until past eleven at night. At that time Mr. Douglas entered the room. It was a short interview, if there were any interview at all; for Mrs. Douglas declares that her husband had not left her more than a few minutes when she heard the shot.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00272,Unknown,That’s all clear enough.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00273,Unknown,"Well, now, we can reconstruct things on those lines. Mr. Douglas enters the room. He puts down the candle. A man appears from behind the curtain. He is armed with this gun. He demands the wedding ring—Heaven only knows why, but so it must have been. Mr. Douglas gave it up. Then either in cold blood or in the course of a struggle—Douglas may have gripped the hammer that was found upon the mat—he shot Douglas in this horrible way. He dropped his gun and also it would seem this queer card—V.V. 341, whatever that may mean—and he made his escape through the window and across the moat at the very moment when Cecil Barker was discovering the crime. How’s that, Mr. Holmes?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00274,Unknown,"Very interesting, but just a little unconvincing.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00277,Unknown,"Frequently, sir.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00278,Unknown,You never heard any speculation as to what it meant?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00279,Unknown,"No, sir.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00280,Unknown,"It must have caused great pain when it was inflicted. It is undoubtedly a burn. Now, I observe, Ames, that there is a small piece of plaster at the angle of Mr. Douglas’s jaw. Did you observe that in life?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00281,Unknown,"Yes, sir, he cut himself in shaving yesterday morning.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00282,Unknown,Did you ever know him to cut himself in shaving before?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00283,Unknown,"Not for a very long time, sir.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00285,Unknown,"It struck me that he was a little restless and excited, sir.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00286,Unknown,"Ha! The attack may not have been entirely unexpected. We do seem to make a little progress, do we not? Perhaps you would rather do the questioning, Mr. Mac?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00287,Unknown,"No, Mr. Holmes, it’s in better hands than mine.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00288,Unknown,"Well, then, we will pass to this card—V.V. 341. It is rough cardboard. Have you any of the sort in the house?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00289,Unknown,I don’t think so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00290,Unknown,"It was not printed in this room,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00291,Unknown,"this is black ink and the other purplish. It was done by a thick pen, and these are fine. No, it was done elsewhere, I should say. Can you make anything of the inscription, Ames?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00292,Unknown,"No, sir, nothing.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00293,Unknown,"What do you think, Mr. Mac?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00294,Unknown,It gives me the impression of a secret society of some sort; the same with his badge upon the forearm.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00296,Unknown,Exactly.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00297,Unknown,And why the missing ring?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00298,Unknown,Quite so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00299,Unknown,And why no arrest? It’s past two now. I take it for granted that since dawn every constable within forty miles has been looking out for a wet stranger?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00300,Unknown,"That is so, Mr. Holmes.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00301,Unknown,"Well, unless he has a burrow close by or a change of clothes ready, they can hardly miss him. And yet they _have_ missed him up to now!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00302,Unknown,"It is clearly the tread of a shoe. It is remarkably broad; a splay-foot, one would say. Curious, because, so far as one can trace any footmark in this mud-stained corner, one would say it was a more shapely sole. However, they are certainly very indistinct. What’s this under the side table?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00304,Unknown,"I don’t know, Mr. Holmes. There may have been only one. I have not noticed them for months.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00305,Unknown,One dumb-bell—,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00307,Unknown,An arrest?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00308,Unknown,No such luck. But they’ve found his bicycle. The fellow left his bicycle behind him. Come and have a look. It is within a hundred yards of the hall door.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00310,Unknown,Don’t we?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00311,Unknown,I wonder!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00313,Unknown,"Then perhaps you would now like to hear the evidence of some of the people in the house. We could use the dining room, Ames. Please come yourself first and tell us what you know.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00314,Unknown,"For God’s sake, go back to your room!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00315,Unknown,"Poor Jack is dead! You can do nothing. For God’s sake, go back!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00316,Unknown,Take her up! Stay with her!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00318,Unknown,"He was a bachelor, you say?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00319,Unknown,A widower.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00320,Unknown,Have you ever heard where his first wife came from?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00321,Unknown,"No, I remember his saying that she was of German extraction, and I have seen her portrait. She was a very beautiful woman. She died of typhoid the year before I met him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00322,Unknown,You don’t associate his past with any particular part of America?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00323,Unknown,I have heard him talk of Chicago. He knew that city well and had worked there. I have heard him talk of the coal and iron districts. He had travelled a good deal in his time.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00324,Unknown,Was he a politician? Had this secret society to do with politics?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00325,Unknown,"No, he cared nothing about politics.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00326,Unknown,You have no reason to think it was criminal?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00327,Unknown,"On the contrary, I never met a straighter man in my life.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00328,Unknown,Was there anything curious about his life in California?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00329,Unknown,He liked best to stay and to work at our claim in the mountains. He would never go where other men were if he could help it. That’s why I first thought that someone was after him. Then when he left so suddenly for Europe I made sure that it was so. I believe that he had a warning of some sort. Within a week of his leaving half a dozen men were inquiring for him.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00330,Unknown,What sort of men?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00331,Unknown,"Well, they were a mighty hard-looking crowd. They came up to the claim and wanted to know where he was. I told them that he was gone to Europe and that I did not know where to find him. They meant him no good—it was easy to see that.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00332,Unknown,Were these men Americans—Californians?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00333,Unknown,"Well, I don’t know about Californians. They were Americans, all right. But they were not miners. I don’t know what they were, and was very glad to see their backs.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00334,Unknown,That was six years ago?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00335,Unknown,Nearer seven.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00336,Unknown,"And then you were together five years in California, so that this business dates back not less than eleven years at the least?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00337,Unknown,That is so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00338,Unknown,It must be a very serious feud that would be kept up with such earnestness for as long as that. It would be no light thing that would give rise to it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00339,Unknown,I think it shadowed his whole life. It was never quite out of his mind.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00340,Unknown,"But if a man had a danger hanging over him, and knew what it was, don’t you think he would turn to the police for protection?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00341,Unknown,"Maybe it was some danger that he could not be protected against. There’s one thing you should know. He always went about armed. His revolver was never out of his pocket. But, by bad luck, he was in his dressing gown and had left it in the bedroom last night. Once the bridge was up, I guess he thought he was safe.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00343,Unknown,That is so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00344,Unknown,And he had been married five years. You must have returned about the time of his marriage.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00345,Unknown,About a month before. I was his best man.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00346,Unknown,Did you know Mrs. Douglas before her marriage?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00347,Unknown,"No, I did not. I had been away from England for ten years.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00348,Unknown,But you have seen a good deal of her since.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00349,Unknown,"I have seen a good deal of _him_ since,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00350,Unknown,"If I have seen her, it is because you cannot visit a man without knowing his wife. If you imagine there is any connection—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00351,Unknown,"I imagine nothing, Mr. Barker. I am bound to make every inquiry which can bear upon the case. But I mean no offense.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00352,Unknown,"Some inquiries are offensive,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00353,Unknown,It’s only the facts that we want. It is in your interest and everyone’s interest that they should be cleared up. Did Mr. Douglas entirely approve your friendship with his wife?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00354,Unknown,You have no right to ask such questions!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00355,Unknown,What has this to do with the matter you are investigating?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00356,Unknown,I must repeat the question.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00357,Unknown,"Well, I refuse to answer.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00358,Unknown,"You can refuse to answer; but you must be aware that your refusal is in itself an answer, for you would not refuse if you had not something to conceal.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00359,Unknown,"Well, I guess you gentlemen are only doing your clear duty after all, and I have no right to stand in the way of it. I’d only ask you not to worry Mrs. Douglas over this matter; for she has enough upon her just now. I may tell you that poor Douglas had just one fault in the world, and that was his jealousy. He was fond of me—no man could be fonder of a friend. And he was devoted to his wife. He loved me to come here, and was forever sending for me. And yet if his wife and I talked together or there seemed any sympathy between us, a kind of wave of jealousy would pass over him, and he would be off the handle and saying the wildest things in a moment. More than once I’ve sworn off coming for that reason, and then he would write me such penitent, imploring letters that I just had to. But you can take it from me, gentlemen, if it was my last word, that no man ever had a more loving, faithful wife—and I can say also no friend could be more loyal than I!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00362,Unknown,When I said ‘appears’ I meant that it was conceivable that he had himself taken off the ring.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00363,Unknown,"The mere fact that the ring should be absent, whoever may have removed it, would suggest to anyone’s mind, would it not, that the marriage and the tragedy were connected?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00364,Unknown,"I can’t profess to say what it means,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00365,Unknown,But if you mean to hint that it could reflect in any way upon this lady’s honour,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00366,Unknown,"well, you are on the wrong track, that’s all.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00368,Unknown,"When you entered the room there was only a candle lighted on the table, was there not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00369,Unknown,"Yes, that was so.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00370,Unknown,By its light you saw that some terrible incident had occurred?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00371,Unknown,Exactly.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00372,Unknown,You at once rang for help?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00373,Unknown,Yes.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00374,Unknown,And it arrived very speedily?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00375,Unknown,Within a minute or so.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00376,Unknown,And yet when they arrived they found that the candle was out and that the lamp had been lighted. That seems very remarkable.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00377,Unknown,"I don’t see that it was remarkable, Mr. Holmes,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00378,Unknown,The candle threw a very bad light. My first thought was to get a better one. The lamp was on the table; so I lit it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00379,Unknown,And blew out the candle?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00380,Unknown,Exactly.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00381,Unknown,Have you found anything out yet?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00383,Unknown,"Spare no money,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00384,Unknown,It is my desire that every possible effort should be made.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00385,Unknown,Perhaps you can tell us something which may throw some light upon the matter.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00386,Unknown,I fear not; but all I know is at your service.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00387,Unknown,We have heard from Mr. Cecil Barker that you did not actually see—that you were never in the room where the tragedy occurred?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00388,Unknown,"No, he turned me back upon the stairs. He begged me to return to my room.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00389,Unknown,"Quite so. You had heard the shot, and you had at once come down.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00390,Unknown,I put on my dressing gown and then came down.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00391,Unknown,How long was it after hearing the shot that you were stopped on the stair by Mr. Barker?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00392,Unknown,"It may have been a couple of minutes. It is so hard to reckon time at such a moment. He implored me not to go on. He assured me that I could do nothing. Then Mrs. Allen, the housekeeper, led me upstairs again. It was all like some dreadful dream.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00393,Unknown,Can you give us any idea how long your husband had been downstairs before you heard the shot?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00394,Unknown,"No, I cannot say. He went from his dressing room, and I did not hear him go. He did the round of the house every night, for he was nervous of fire. It is the only thing that I have ever known him nervous of.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00395,Unknown,"That is just the point which I want to come to, Mrs. Douglas. You have known your husband only in England, have you not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00396,Unknown,"Yes, we have been married five years.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00397,Unknown,Have you heard him speak of anything which occurred in America and might bring some danger upon him?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00398,Unknown,"Yes,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00399,Unknown,"I have always felt that there was a danger hanging over him. He refused to discuss it with me. It was not from want of confidence in me—there was the most complete love and confidence between us—but it was out of his desire to keep all alarm away from me. He thought I should brood over it if I knew all, and so he was silent.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00400,Unknown,"How did you know it, then?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00401,Unknown,"Can a husband ever carry about a secret all his life and a woman who loves him have no suspicion of it? I knew it by his refusal to talk about some episodes in his American life. I knew it by certain precautions he took. I knew it by certain words he let fall. I knew it by the way he looked at unexpected strangers. I was perfectly certain that he had some powerful enemies, that he believed they were on his track, and that he was always on his guard against them. I was so sure of it that for years I have been terrified if ever he came home later than was expected.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00403,Unknown,"The Valley of Fear,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00404,Unknown,"That was an expression he has used when I questioned him. ‘I have been in the Valley of Fear. I am not out of it yet.’—‘Are we never to get out of the Valley of Fear?’ I have asked him when I have seen him more serious than usual. ‘Sometimes I think that we never shall,’ he has answered.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00405,Unknown,Surely you asked him what he meant by the Valley of Fear?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00406,Unknown,"I did; but his face would become very grave and he would shake his head. ‘It is bad enough that one of us should have been in its shadow,’ he said. ‘Please God it shall never fall upon you!’ It was some real valley in which he had lived and in which something terrible had occurred to him, of that I am certain; but I can tell you no more.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00407,Unknown,And he never mentioned any names?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00408,Unknown,"Yes, he was delirious with fever once when he had his hunting accident three years ago. Then I remember that there was a name that came continually to his lips. He spoke it with anger and a sort of horror. McGinty was the name—Bodymaster McGinty. I asked him when he recovered who Bodymaster McGinty was, and whose body he was master of. ‘Never of mine, thank God!’ he answered with a laugh, and that was all I could get from him. But there is a connection between Bodymaster McGinty and the Valley of Fear.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00410,Unknown,There was romance. There is always romance. There was nothing mysterious.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00411,Unknown,He had no rival?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00412,Unknown,"No, I was quite free.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00413,Unknown,"You have heard, no doubt, that his wedding ring has been taken. Does that suggest anything to you? Suppose that some enemy of his old life had tracked him down and committed this crime, what possible reason could he have for taking his wedding ring?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00414,Unknown,"I really cannot tell,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00415,Unknown,It is certainly a most extraordinary thing.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00417,Unknown,What impression has my evidence made upon you?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00419,Unknown,"Ames,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00420,Unknown,where is Mr. Cecil Barker now?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00421,Unknown,"I’ll see, sir.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00422,Unknown,"Can you remember, Ames, what Mr. Barker had on his feet last night when you joined him in the study?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00423,Unknown,"Yes, Mr. Holmes. He had a pair of bedroom slippers. I brought him his boots when he went for the police.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00424,Unknown,Where are the slippers now?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00425,Unknown,They are still under the chair in the hall.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00426,Unknown,"Very good, Ames. It is, of course, important for us to know which tracks may be Mr. Barker’s and which from outside.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00427,Unknown,"Yes, sir. I may say that I noticed that the slippers were stained with blood—so indeed were my own.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00428,Unknown,"That is natural enough, considering the condition of the room. Very good, Ames. We will ring if we want you.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00430,Unknown,"Man,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00432,Unknown,"Ay, what’s the game?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00433,Unknown,I said it was a snorter!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00434,Unknown,And a real snorter it is!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00436,Unknown,"We thought that it was probably you, as your friendship with Mr. Sherlock Holmes is so well known. Would you mind coming over and speaking to Mrs. Douglas for one instant?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00438,Unknown,Perhaps some day you will do me justice. If you only realized—,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00441,Unknown,"One moment, Dr. Watson, There is one question which you can answer with more authority than anyone else in the world, and it may make a very great difference to me. You know Mr. Holmes and his relations with the police better than anyone else can. Supposing that a matter were brought confidentially to his knowledge, is it absolutely necessary that he should pass it on to the detectives?",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00443,Unknown,I really don’t know that I should be justified in discussing such a point.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00444,Unknown,"I beg—I implore that you will, Dr. Watson! I assure you that you will be helping us—helping me greatly if you will guide us on that point.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00445,Unknown,"Mr. Holmes is an independent investigator,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00446,Unknown,"He is his own master, and would act as his own judgment directed. At the same time, he would naturally feel loyalty towards the officials who were working on the same case, and he would not conceal from them anything which would help them in bringing a criminal to justice. Beyond this I can say nothing, and I would refer you to Mr. Holmes himself if you wanted fuller information.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
